sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text
abb5a68caf42d65dcb946056258028cccf87cd4a,PMC,A CRISPR/Cas9 and Cre/Lox system-based express vaccine development strategy against re-emerging Pseudorabies virus,http://dx.doi.org/10.1038/srep19176,PMC4726036,26777545,CC BY,"Virus evolves rapidly to escape vaccine-induced immunity, posing a desperate demand for efficient vaccine development biotechnologies. Here we present an express vaccine development strategy based on CRISPR/Cas9 and Cre/Lox system against re-emerging Pseudorabies virus, which caused the recent devastating swine pseudorabies outbreak in China. By CRISPR/Cas9 system, the virulent genes of the newly isolated strain were simultaneously substituted by marker genes, which were subsequently excised using Cre/Lox system for vaccine safety concern. Notably, single cell FACS technology was applied to further promote virus purification efficiency. The combination of these state-of-art technologies greatly accelerated vaccine development. Finally, vaccination and challenge experiments proved this vaccine candidate’s protective efficacy in pigs and the promise to control current pseudorabies outbreak. This is, to our knowledge, the first successful vaccine development based on gene edit technologies, demonstrating thes...",2016 Jan 18,"['Liang, Xun', 'Sun, Leqiang', 'Yu, Teng', 'Pan, Yongfei', 'Wang, Dongdong', 'Hu, Xueying', 'Fu, Zhenfang', 'He, Qigai', 'Cao, Gang']",Sci Rep,,,TRUE
d28036629e9cfa447725936de8e8164f37834fe5,PMC,A Chimeric Sudan Virus-Like Particle Vaccine Candidate Produced by a Recombinant Baculovirus System Induces Specific Immune Responses in Mice and Horses,http://dx.doi.org/10.3390/v12010064,PMC7019897,31947873,CC BY,"Ebola virus infections lead to severe hemorrhagic fevers in humans and nonhuman primates; and human fatality rates are as high as 67%–90%. Since the Ebola virus was discovered in 1976, the only available treatments have been medical support or the emergency administration of experimental drugs. The absence of licensed vaccines and drugs against the Ebola virus impedes the prevention of viral infection. In this study, we generated recombinant baculoviruses (rBV) expressing the Sudan virus (SUDV) matrix structural protein (VP40) (rBV-VP40-VP40) or the SUDV glycoprotein (GP) (rBV-GP-GP), and SUDV virus-like particles (VLPs) were produced by co-infection of Sf9 cells with rBV-SUDV-VP40 and rBV-SUDV-GP. The expression of SUDV VP40 and GP in SUDV VLPs was demonstrated by IFA and Western blot analysis. Electron microscopy results demonstrated that SUDV VLPs had a filamentous morphology. The immunogenicity of SUDV VLPs produced in insect cells was evaluated by the immunization of mice. The analysis of antibody res...",2020 Jan 3,"['Wu, Fangfang', 'Zhang, Shengnan', 'Zhang, Ying', 'Mo, Ruo', 'Yan, Feihu', 'Wang, Hualei', 'Wong, Gary', 'Chi, Hang', 'Wang, Tiecheng', 'Feng, Na', 'Gao, Yuwei', 'Xia, Xianzhu', 'Zhao, Yongkun', 'Yang, Songtao']",Viruses,,,FALSE
2530bf775255e8026438e91645aba95d0506928e,PMC,A Chimeric Sudan Virus-Like Particle Vaccine Candidate Produced by a Recombinant Baculovirus System Induces Specific Immune Responses in Mice and Horses,http://dx.doi.org/10.3390/v12010064,PMC7019897,31947873,CC BY,"Ebola virus infections lead to severe hemorrhagic fevers in humans and nonhuman primates; and human fatality rates are as high as 67%–90%. Since the Ebola virus was discovered in 1976, the only available treatments have been medical support or the emergency administration of experimental drugs. The absence of licensed vaccines and drugs against the Ebola virus impedes the prevention of viral infection. In this study, we generated recombinant baculoviruses (rBV) expressing the Sudan virus (SUDV) matrix structural protein (VP40) (rBV-VP40-VP40) or the SUDV glycoprotein (GP) (rBV-GP-GP), and SUDV virus-like particles (VLPs) were produced by co-infection of Sf9 cells with rBV-SUDV-VP40 and rBV-SUDV-GP. The expression of SUDV VP40 and GP in SUDV VLPs was demonstrated by IFA and Western blot analysis. Electron microscopy results demonstrated that SUDV VLPs had a filamentous morphology. The immunogenicity of SUDV VLPs produced in insect cells was evaluated by the immunization of mice. The analysis of antibody res...",2020 Jan 3,"['Wu, Fangfang', 'Zhang, Shengnan', 'Zhang, Ying', 'Mo, Ruo', 'Yan, Feihu', 'Wang, Hualei', 'Wong, Gary', 'Chi, Hang', 'Wang, Tiecheng', 'Feng, Na', 'Gao, Yuwei', 'Xia, Xianzhu', 'Zhao, Yongkun', 'Yang, Songtao']",Viruses,,,TRUE
2883a8e6fafe65f0dc49b8e2aa1b1f4640f1a8d7,PMC,A Circulating miRNA Signature for Stratification of Breast Lesions among Women with Abnormal Screening Mammograms,http://dx.doi.org/10.3390/cancers11121872,PMC6966622,31769433,CC BY,"Although mammography is the gold standard for breast cancer screening, the high rates of false-positive mammograms remain a concern. Thus, there is an unmet clinical need for a non-invasive and reliable test to differentiate between malignant and benign breast lesions in order to avoid subjecting patients with abnormal mammograms to unnecessary follow-up diagnostic procedures. Serum samples from 116 malignant breast lesions and 64 benign breast lesions were comprehensively profiled for 2,083 microRNAs (miRNAs) using next-generation sequencing. Of the 180 samples profiled, three outliers were removed based on the principal component analysis (PCA), and the remaining samples were divided into training (n = 125) and test (n = 52) sets at a 70:30 ratio for further analysis. In the training set, significantly differentially expressed miRNAs (adjusted p < 0.01) were identified after correcting for multiple testing using a false discovery rate. Subsequently, a predictive classification model using an eight-miRNA ...",2019 Nov 26,"['Loke, Sau Yeen', 'Munusamy, Prabhakaran', 'Koh, Geok Ling', 'Chan, Claire Hian Tzer', 'Madhukumar, Preetha', 'Thung, Jee Liang', 'Tan, Kiat Tee Benita', 'Ong, Kong Wee', 'Yong, Wei Sean', 'Sim, Yirong', 'Oey, Chung Lie', 'Lim, Sue Zann', 'Chan, Mun Yew Patrick', 'Ho, Teng Swan Juliana', 'Khoo, Boon Kheng James', 'Wong, Su Lin Jill', 'Thng, Choon Hua', 'Chong, Bee Kiang', 'Tan, Ern Yu', 'Tan, Veronique Kiak-Mien', 'Lee, Ann Siew Gek']",Cancers (Basel),,,TRUE
bca749d4eb523bb4cb95ac750704bf2b02278964,PMC,A Circulating miRNA Signature for Stratification of Breast Lesions among Women with Abnormal Screening Mammograms,http://dx.doi.org/10.3390/cancers11121872,PMC6966622,31769433,CC BY,"Although mammography is the gold standard for breast cancer screening, the high rates of false-positive mammograms remain a concern. Thus, there is an unmet clinical need for a non-invasive and reliable test to differentiate between malignant and benign breast lesions in order to avoid subjecting patients with abnormal mammograms to unnecessary follow-up diagnostic procedures. Serum samples from 116 malignant breast lesions and 64 benign breast lesions were comprehensively profiled for 2,083 microRNAs (miRNAs) using next-generation sequencing. Of the 180 samples profiled, three outliers were removed based on the principal component analysis (PCA), and the remaining samples were divided into training (n = 125) and test (n = 52) sets at a 70:30 ratio for further analysis. In the training set, significantly differentially expressed miRNAs (adjusted p < 0.01) were identified after correcting for multiple testing using a false discovery rate. Subsequently, a predictive classification model using an eight-miRNA ...",2019 Nov 26,"['Loke, Sau Yeen', 'Munusamy, Prabhakaran', 'Koh, Geok Ling', 'Chan, Claire Hian Tzer', 'Madhukumar, Preetha', 'Thung, Jee Liang', 'Tan, Kiat Tee Benita', 'Ong, Kong Wee', 'Yong, Wei Sean', 'Sim, Yirong', 'Oey, Chung Lie', 'Lim, Sue Zann', 'Chan, Mun Yew Patrick', 'Ho, Teng Swan Juliana', 'Khoo, Boon Kheng James', 'Wong, Su Lin Jill', 'Thng, Choon Hua', 'Chong, Bee Kiang', 'Tan, Ern Yu', 'Tan, Veronique Kiak-Mien', 'Lee, Ann Siew Gek']",Cancers (Basel),,,FALSE
412833ef524797198177f582425f82e45c0f7a06,PMC,A Co-Opted DEAD-Box RNA Helicase Enhances Tombusvirus Plus-Strand Synthesis,http://dx.doi.org/10.1371/journal.ppat.1002537,PMC3280988,22359508,CC BY,"Replication of plus-strand RNA viruses depends on recruited host factors that aid several critical steps during replication. In this paper, we show that an essential translation factor, Ded1p DEAD-box RNA helicase of yeast, directly affects replication of Tomato bushy stunt virus (TBSV). To separate the role of Ded1p in viral protein translation from its putative replication function, we utilized a cell-free TBSV replication assay and recombinant Ded1p. The in vitro data show that Ded1p plays a role in enhancing plus-strand synthesis by the viral replicase. We also find that Ded1p is a component of the tombusvirus replicase complex and Ded1p binds to the 3′-end of the viral minus-stranded RNA. The data obtained with wt and ATPase deficient Ded1p mutants support the model that Ded1p unwinds local structures at the 3′-end of the TBSV (−)RNA, rendering the RNA compatible for initiation of (+)-strand synthesis. Interestingly, we find that Ded1p and glyceraldehyde-3-phosphate dehydrogenase (GAPDH), which is ano...",2012 Feb 16,"['Kovalev, Nikolay', 'Pogany, Judit', 'Nagy, Peter D.']",PLoS Pathog,,,TRUE
4a07858e23c845b36af362b5dc31af7993fbca56,PMC,A Co-Opted DEAD-Box RNA Helicase Enhances Tombusvirus Plus-Strand Synthesis,http://dx.doi.org/10.1371/journal.ppat.1002537,PMC3280988,22359508,CC BY,"Replication of plus-strand RNA viruses depends on recruited host factors that aid several critical steps during replication. In this paper, we show that an essential translation factor, Ded1p DEAD-box RNA helicase of yeast, directly affects replication of Tomato bushy stunt virus (TBSV). To separate the role of Ded1p in viral protein translation from its putative replication function, we utilized a cell-free TBSV replication assay and recombinant Ded1p. The in vitro data show that Ded1p plays a role in enhancing plus-strand synthesis by the viral replicase. We also find that Ded1p is a component of the tombusvirus replicase complex and Ded1p binds to the 3′-end of the viral minus-stranded RNA. The data obtained with wt and ATPase deficient Ded1p mutants support the model that Ded1p unwinds local structures at the 3′-end of the TBSV (−)RNA, rendering the RNA compatible for initiation of (+)-strand synthesis. Interestingly, we find that Ded1p and glyceraldehyde-3-phosphate dehydrogenase (GAPDH), which is ano...",2012 Feb 16,"['Kovalev, Nikolay', 'Pogany, Judit', 'Nagy, Peter D.']",PLoS Pathog,,,FALSE
0266337807a2aab25e7dc43967cba01860fe5d86,PMC,"A Combined Syndromic Approach to Examine Viral, Bacterial, and Parasitic Agents among Febrile Patients: A Pilot Study in Kilombero, Tanzania",http://dx.doi.org/10.4269/ajtmh.17-0421,PMC5929188,29280432,CC BY,"The use of fever syndromic surveillance in sub-Saharan Africa is an effective approach to determine the prevalence of both malarial and nonmalarial infectious agents. We collected both blood and naso/oro-pharyngeal (NP/OP) swabs from consecutive consenting patients ≥ 1 year of age, with an axillary temperature ≥ 37.5°C, and symptom onset of ≤ 5 days. Specimens were analyzed using both acute febrile illness (AFI) and respiratory TaqMan array cards (Resp TAC) for multiagent detection of 56 different bloodstream and respiratory agents. In addition, we collected epidemiologic data to further characterize our patient population. We enrolled 205 febrile patients, including 70 children (1 < 15 years of age; 34%) and 135 adults (≥ 15 years of age; 66%). AFI TAC and Resp TAC were performed on 191 whole blood specimens and 115 NP/OP specimens, respectively. We detected nucleic acid for Plasmodium (57%), Leptospira (2%), and dengue virus (1%) among blood specimens. In addition, we detected 17 different respiratory ag...",2018 Feb 26,"['Hercik, Christine', 'Cosmas, Leonard', 'Mogeni, Ondari D.', 'Wamola, Newton', 'Kohi, Wanze', 'Houpt, Eric', 'Liu, Jie', 'Ochieng, Caroline', 'Onyango, Clayton', 'Fields, Barry', 'Mfinanga, Sayoki', 'Montgomery, Joel M.']",Am J Trop Med Hyg,,,TRUE
3f9135d566bb577a6023553e6245603b229e934e,PMC,"A Combined Syndromic Approach to Examine Viral, Bacterial, and Parasitic Agents among Febrile Patients: A Pilot Study in Kilombero, Tanzania",http://dx.doi.org/10.4269/ajtmh.17-0421,PMC5929188,29280432,CC BY,"The use of fever syndromic surveillance in sub-Saharan Africa is an effective approach to determine the prevalence of both malarial and nonmalarial infectious agents. We collected both blood and naso/oro-pharyngeal (NP/OP) swabs from consecutive consenting patients ≥ 1 year of age, with an axillary temperature ≥ 37.5°C, and symptom onset of ≤ 5 days. Specimens were analyzed using both acute febrile illness (AFI) and respiratory TaqMan array cards (Resp TAC) for multiagent detection of 56 different bloodstream and respiratory agents. In addition, we collected epidemiologic data to further characterize our patient population. We enrolled 205 febrile patients, including 70 children (1 < 15 years of age; 34%) and 135 adults (≥ 15 years of age; 66%). AFI TAC and Resp TAC were performed on 191 whole blood specimens and 115 NP/OP specimens, respectively. We detected nucleic acid for Plasmodium (57%), Leptospira (2%), and dengue virus (1%) among blood specimens. In addition, we detected 17 different respiratory ag...",2018 Feb 26,"['Hercik, Christine', 'Cosmas, Leonard', 'Mogeni, Ondari D.', 'Wamola, Newton', 'Kohi, Wanze', 'Houpt, Eric', 'Liu, Jie', 'Ochieng, Caroline', 'Onyango, Clayton', 'Fields, Barry', 'Mfinanga, Sayoki', 'Montgomery, Joel M.']",Am J Trop Med Hyg,,,FALSE
6f779376c8f76658fa6ab19c24748a56ee00aa49,PMC,A Compact Viral Processing Proteinase/Ubiquitin Hydrolase from the OTU Family,http://dx.doi.org/10.1371/journal.ppat.1003560,PMC3744425,23966860,CC BY,"Turnip yellow mosaic virus (TYMV) - a member of the alphavirus-like supergroup of viruses - serves as a model system for positive-stranded RNA virus membrane-bound replication. TYMV encodes a precursor replication polyprotein that is processed by the endoproteolytic activity of its internal cysteine proteinase domain (PRO). We recently reported that PRO is actually a multifunctional enzyme with a specific ubiquitin hydrolase (DUB) activity that contributes to viral infectivity. Here, we report the crystal structure of the 150-residue PRO. Strikingly, PRO displays no homology to other processing proteinases from positive-stranded RNA viruses, including that of alphaviruses. Instead, the closest structural homologs of PRO are DUBs from the Ovarian tumor (OTU) family. In the crystal, one molecule's C-terminus inserts into the catalytic cleft of the next, providing a view of the N-terminal product complex in replication polyprotein processing. This allows us to locate the specificity determinants of PRO for it...",2013 Aug 15,"['Lombardi, Charlotte', 'Ayach, Maya', 'Beaurepaire, Lionel', 'Chenon, Mélanie', 'Andreani, Jessica', 'Guerois, Raphaël', 'Jupin, Isabelle', 'Bressanelli, Stéphane']",PLoS Pathog,,,TRUE
